"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2022-04-17","10:46:05","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816004299528|20220412172937|4.09||PFvLAuOWG4zJokyc21F9Y0Se3qo95gZoqoB5jA+e0uEnv4uri+xEE1s+aaEJVHTDODn0d0y3ZMk2Uqh3w09HuMzDvEiSOUXuo6csgTkezK2vN6/83j+dpej4dqjTyfcjKJQTnO4nYu3mcUSLl7uTt4Vk56FiGnL9YbKLN8vjlXGj+LV4oOIJ6FrrvADXO+P0uidrf5E7IoXQlarf9GoSW46GRi3e4oflFDi7gfICEkkWmq33vzvjx9R52RTmA3U8z9kGOb3LH5KMRuNhJXLDz2RTh1hdOqE9Uj/VHFQZfHPbF0ZBEAhgKDKo5SzTPiSRx1U2CnP3vG7q1tzBIWIBWQ==","","0","2022-04-17","13:46:05","{""ec"":""L""}"
"2022-04-17","10:46:10","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816017049940|20220412173001|4.09||OSAzaeIXF2cmpTOdLKrhe8mTT+9/xIdjAqkJY0dTN0MVz959pA3xirrRlr+pdYJrNV5OCnCJOHfliuFxYvBMNRwyUi5I6NSiyqpA8W/R6od/ERyUtyo7rDdI/SihaeiC6vzP4ckm2domxz+Zrr1aN5UZATXFwuEN5Mta4rF09FqolKw34BFMDFPrVo7WPuUsTeciEpRpAzeHZEpSsOFeQfmZ4RH2pWZN6OrZBd7ns+9RjID7VXeVSdV5+SJfi2USwMmUJjOGPAOHPrZOuhQeGxYK/ndKDWYvSw7xhuKxlbj0yMCE1mOW168/JCq+C8DwW1jYzknC0TyWzMAMKT7OoA==","","0","2022-04-17","13:46:10","{""ec"":""L""}"
"2022-04-17","10:46:14","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003401552720|20220412173233|5.50||fxa3waVzcdTbHAH5E0+fwXSv741t0wMwNyaZmMcObkKhSEnd12fR6kP5mnWkZeVe0eyRo+GCsii/gUvVJXF8xQ072q9Nmrr/2nM0ABvOy3tCjXcN6AkNgrVH29by4Wq0CfE//5f7Ur18TihJB+fJ7AOI9jFHG2uwLf+/HY6KLiqxa8MWLn87Lrrn2pOTDjEfbbEanP9Icgc5WfECyRvwkqjnhrAWNlOqsaZN+2qnlAbxybfLMqk7JdLToojYb3zleRPQCSf9LU/qNBapE5Es8YhJ26pPcPJXsvWRtX79WKkDlpTbjWgIqqVut1KygID/mBQzgjYj0HBVUvCNSzGiQA==","","0","2022-04-17","13:46:14","{""ec"":""L""}"
"2022-04-17","10:46:20","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003418501547|20220412173318|5.98||HR15PpUUTVHg0ehedgH/ttmJf13ZS0vlBnpwhZwgSUOLHfrYqj1B051+HM6dvSU671T0mM+ZXOB32aUyXGBUbHdwZe2R2YdsRLlVwQFrn2inKuFVwSMCXzQ5fArMcpc6lDAdTdVAzTfxFh4o3Mcfn0jscZn2b6+7NMTGULPhSPjk+utsuRpAyRHszX0M0snqhpH5bWNjLCnvr0A/tXV24DoEjaAV5Ecll6pWC2a9+oCe+//PnGFPWFVo0PKU2WwL8VQxCvl6P0JBsbXevXfUQChRs6D50PygPN1aYBaC6G3GUG4g2ovJ6JBNeoRLL9XTXY4EZHlha8N+HzOxcnLsBQ==","","0","2022-04-17","13:46:20","{""ec"":""L""}"
"2022-04-17","10:46:29","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003395191121|20220412173144|21.30||80VDPQBgQnEGurq+2K1DzfuFXRHAM863CNPnk8JU5RiJ7Rb5ivSQSz2OfpyhVd+qXBMRe9+Kt26I8M+Kwk6xO8K7ZOgDW+I30QOowAR1EOi4WpP5DGxsJ+RLwAguCDesRiAPXVezSLRFxYiyf3UMDdAguZESYdvk5UQr7NmAbEOjWosbaqTt3SKleebHTqthAYwW2Xo6FoVYNYep/DRE7gGPIbp0HeWdUTaeGAiqcR+lRGbLuSXVpD2HRi9GBh3Xdt4wE/0l/fpCcqRidPNN1XBzqorRbOiMJ5U+cIIJOMczMRSREd93E2Y/cBMC0u6BVC+jnio06bk79KvuXa8AhA==","","0","2022-04-17","13:46:29",""
"2022-04-17","10:46:32","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006493906499|20220413173758|1.49||5nDmw9JY5pOEYa+SyOUCLo3SQfSZWzqcPEem9N14OaKrmEsf/zIvTBC6rXgQbo3MNJhocONyQ36aKQLWAzw+eeD4H89AWPuHS5rmcWFaNoX8NLjA3iZFBdCOc3poo8vnkvNymfOoCZbRaL+UbasIjdIca4KxTTCJkmj+FCteGxY94vAIazcDkb5c9oQf+ACTKtzeSAR29mCbJwn2eriwnobzes+TCkLmHszPxCJjeXXtNFK4j6k9xqHqkXR1e+IIR5pZb48JIzfyS/hTkHDaVrSVuD4AB0bqldbF+VW/s5XldmdU9j7+5dj3ETvimWI2t5OCNtgIXj+to+m9tCnNtw==","","0","2022-04-17","13:46:32","{""ec"":""L""}"
"2022-04-17","10:46:36","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006631532327|20220413181410|5.98||GNA3mS6RDI5gJIZpjFfbKGH0wAp6Tk/Kr9W3Z8TRbA8xmj12Nk68k/+yekw90gRp8PXqQSoY9m0G8crnN1y6jZ6V+j3RIKCqFsOH50uGufJUJj5thtjvsPK8pswsFuVIonFGOKkJ7G0WCi9oNNLHRbDFFpIdx8968orpEmoJYKW4ao2Mbl11K4E2KNEwqzLijT4+nzFARbHiDT9uA07myATEAo6ahUhRUQmVKD/QySslmLd96Dg9feyyGDJR4aXrIFStII0PwDgl9Ie05D7KYb4/54i3mu7lf3+46Sy9vLDAwZ6EWAbiEcBM8pGA80nKyOmcU7RYOLoqD+cXlksOww==","","0","2022-04-17","13:46:36","{""ec"":""L""}"
"2022-04-17","10:46:43","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816905484147|20220413180420|7.89||oyiO4XpUnu+ayniT5q+74P3jUjbW/xj7/QZMLQq6LyE5pYcArHYcV1ZAQldcUep2d5pFyhNm3e5+8ipuQmu4ASMTrFW0DdMtvPiBPFN5JX6aqdi+t3G5iKX1Keb5zS9n8p8FZCvCKkEaqc3hB91DNNSHQr0sLDFgUu0mAX8nrc0PUN2aOU9fk1MT3NPB7A5ZVsk0MxBeKJsd8V5rOpQRfOUyTaslUtqroBfPFa9OfSo9wJJbHtobqvDwU+f+Vdmyxn4iJjuEahSh6fW42+RHuHhMpI3PnWiTeDwocZDM6PfPfOhDOKZqrM2WYQ2vFL6fwBPTmO1ngzE2BmFToDx3XQ==","","0","2022-04-17","13:46:43","{""ec"":""L""}"
"2022-04-17","10:46:49","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816935783517|20220413181058|12.64||Sd7XN5qLFOCoqxU3gefp/JkCZVA/xnwP082nqsKdgSWpXvDfSQKQZHAP2GAVpjDBkGtl4QV9KtvcYaoACzviFSmSEfdKBqdPyRjMRA5lc8zpMx48A2BM4lQSHiAVNs+vos87TqUHZ5Mq94ZQoiHj1TO4ksDOUHzUNKMMYrpibUVQw2kJWa3dGjMUw3PGMZ+5QMWNoSAZNibvCsCKw9XWAknEH3c4A/kdCdAyQvkuR1bCVBxex0zWNZATQhXipEn4RziJ7qMtZiYSbqFMzPqzgbaaqr7zKgRSQafuO5B/i4nJzVHjR0+Cq5+L1tsKU/1O78H6uQ5Pnumn6hp9JIE5kQ==","","0","2022-04-17","13:46:49","{""ec"":""L""}"
"2022-04-17","10:46:53","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816874992570|20220413175952|45.48||UjQ8cii16DQ1z8Zz6NJt2d3xX0pM4PpovBP1YtwcTjrkiUCfT97NQLsUYFroE6bCxs7h5sc9omxe3GR32cml0pCubWR/bwTC3+/RKB0OmLan5QIbUeeB3GXFI8fT5A+t7IORAaYdhdp6py9ZUyK60pd8QfNxgg8u2d8RIFKd+znhqd/0DGByqY5l2rIBsWeccNFKQfo7n3HHR8Sur9gyptWWyoJuoXl1AjecFThNowKjITHk7/IaUcjO8lVh1NuN1aI4Yfg2pNqqJ/RISkt5/ifSVWdGuaaq7yFLt2gr0TCsK7fz2/z0RyXlwxcvyuIy6if82ELoTLXlng6F/x6SxA==","","0","2022-04-17","13:46:53","{""ec"":""L""}"
"2022-04-17","10:46:58","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006593331595|20220413175928|15.54||vpg9dEcXQ8XtjqhXw6AzYddFwYPjfNk/2qRleuW6CQgXZEsKxhJ/U43a38RnQGIHsJdejZCtt3oFUAW69EpLo9BbQQRrYDB0vhUep+VSEXFM9VRkXMmo0O2INZY2f40jGTd00rmKJUpD3KTtWmTL9Vcd0lCtw9WeYOEj33GHiAPP6ebyEW1k0JszW3mYf5MPzTOYvxgS9Ivi5cXLZFuLqlQcjDFNZjtpzSxDb6H7nBvTkSRdqeXzqo8J+3GB2z0jDo72em4I0TBJ4lLujED/WxkZiVOf4HfXAPnZbTkFRvlQTipa2sy4AmIU+aHp9YVM0LKHk65e5T9wV+1vHy51AA==","","0","2022-04-17","13:46:58","{""ec"":""L""}"
"2022-04-17","10:47:02","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816832817737|20220413175509|25.43||l50/poGRAtzdpFLSWWf8KIUSCrFhzpA3+GOajvG4KnQksLBpjxOx1/GnekWjR076r+QyJGqOOJcu7eKYokWyAmP+3ZLWBoLMf/L3jDCZY/p4I6559AmF/YtA+sT9WuyuRU0bpE/D33yNStSaLNbMVND+sPTHhbWeAqGyW0jStas0x8vuIbyCZZDNmzbHUJIML00KrueOBojLxP5F55j/n4EkwkhesG52srJDH9cE7IacO8PpsuuK4aFk2/wOH3Q31MrY7LVtqeRtdYWPEmnDAoNoHWae91WQ/Vpsjeiv1LD1NBWZr+y3jLfBWCDEi9Wd39qtm1uaTvwZanPaWa8Qyw==","","0","2022-04-17","13:47:02",""
"2022-04-17","10:47:06","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816863326832|20220413175858|41.42||juS8z3TsrA8yKhOo8C7oY0JXYlmMufB2ImlWkGyLs8i/u59uICCTqy2S7NLMBf1S39vjzLdAbynFK5c7agGF11LyVVMFFVumzt5bnclwoJPWdAHayIDmJnzLmfnK74hBPxYTz+YnWHlYNCOHnX2XKqdoXXImKdzieafJ1IaV6to4cwc5ABLSONoKbblX6z37NhKddTY/VSS96YtAY7mXccdM7xqVq6bAds/bi8ehQB8tCaLhltKWKkNPnxB6Rxlu1C0rH0HMYhWZghbOcpzemt1N7JYVcgvlOG78cfICCQhRW4dLJbXjNpX19dLVt0xlim8HrGZlKNnPjtyMi5R8tw==","","0","2022-04-17","13:47:06","{""ec"":""L""}"
"2022-04-17","10:47:09","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113476057876|20220408175015|1.99||PpjpMC74MGFp+sLyoePSQabbmCxRoGXRHbeQ8w1SfL+Rp9aHANql7QwA74xiisU/yDvW9viRNaea8K57+lTJUwhnm/MNHXWbigmFxoZ/EBQB457XK5V1dU6kYtJDnea4rd5T440rDcR2iXtBLUcjtYcULhX2NGH9o1dLXTRUQjkT9jaHYm+DDBGScO9u++3ekLhOHmF1x+x5vPUt3nc0pK6iMZL3onsKHZpqxxVhhJTP6/Crz4FA75LtjxqPDziZ5Ao+dV2T1ps5XI8Eh4ruP9q7AX/NmJAtR3OsvWWjbsFJNG0goEfs/HEjIX9FIevQ+0Mp+aHT/X51C+AaCs9q3Q==","","0","2022-04-17","13:47:09","{""ec"":""L""}"
"2022-04-17","10:47:14","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006535960585|20220413175025|38.25||5vhzY3oXczsrNzm16AtCp0TqROOVetnVHGu1hO9dg6acZGzR3khL9LKSGq+djOyF1HGwbe3mDqEUdSY53N//lq6wby3ZTifRtUT/JtZtrDgDb357H02mGW6QJbd6t5UxISQROLgStQGEEMuQOe6rKTFJK7ROV1AdNKAa6gwulSc1uHW5tTxn0bEkkIROQYdkysrFiT9DoMa92iseuxXTBhO4ev7xfL3N03oz/A7tiAiqRFQPbxVUUyTfnGcPLmlFXtMm1S4iVsm2JnPK/eI8y32fyONRX2Qvfx8GAcQGHPZu0FXig/QqgZdN/TYjtAF8t1PvEwiVq69zwwsnvMoiKQ==","","0","2022-04-17","13:47:14",""
"2022-04-17","10:47:21","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816694581890|20220413173026|18.52||oDBk3b1kQjKHBO6doTBALCrcZ0PCxLC9ESF4IizaPHuWXKgQAjzj9Dy/H+uzwkcKx6KC/zb8vfhNeFA1iUcq+Yz45JGlRDe9IKcIaV8BxV7OqYP24RinX+n3o6KcLue7mY4vj+oPiCaIcTowmkmSfls77RiLl4UZRHwaJt5qZ8oLXt9v4wRcAtLUo4oBF536ZLi2lfUiFr/egLBlmU6mtspbbNW53ng4hlL9WoMp7ZAcqWrWuqH5WssbeA+XBXuem2vtqDwH8jxSPDapL6l3Mkw0dpt1a5E1v2YM8tkS94ACHy0vyHUm7K7jNkrpTGl0yENwsGZl8O6bsflJc2ovVQ==","","0","2022-04-17","13:47:21","{""ec"":""L""}"
"2022-04-17","10:47:28","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816797299470|20220413174717|3.00||n2HL6gwzIeEBrwY+u88yA+QMqyJZjfDNEDWAfjMdMOb6a5g8M8miZbIrvwOn5Czp60ZHBLnIfXzkVHcByRHIcKVb1ff9X8GVhQ1D//LDszcF6DXeT4fRDXUucxNzMhGIunV17J1FRee62cABVrp2eUuq6q/6+pWiN6jQVgOpFroRcjXS/m66iUuVBzvJPcoA9/R5pqqFOvbNoFSirC1r8jAGnxOrJsK04ijVy8x191qM3a8W6RtbviJqlFwynpYdXGgVNG6mt8/5wY45lWaFTrUb+RAu+ZLC/8wuzTkph5Etv8j4axaCJdzwJI0FarM9Oz0bMIGj5vD2f0kvvYdNxw==","","0","2022-04-17","13:47:28","{""ec"":""L""}"
"2022-04-17","10:47:32","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816742483813|20220413174123|11.99||iYftiLUj7QW4oN5KjD0G/tIAvpBJ7f9XDeoqDnJQq5oN/s9DU7tCizz8XhMsgAlQF2Em3OBOQC58leDAgXP8VGpdXliRAoGB0/ybcUBhGeB3OsuhyX9s/d3hozPBqHmIhAgemBajhSu2CKmAfxy+KhtjbrXoOGBZjuTJg7L3bo7SVSs/YIr53x7CqU9n5F+7AhA7ifw+hmgo+sJFG/pSZkZMa0CtvpjkspyIEcys8EwdgMxfCdyWDVzgVf3N6whChCv+H7qWC/d0pOqes1LCZ7ge8aMxlaMqR3L//7zkyacfnf3vTBtZO6W+H0Cl9zNuAWuPB+D3eIepH4u+OEIAcg==","","0","2022-04-17","13:47:32","{""ec"":""L""}"
"2022-04-17","10:47:40","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816731925267|20220413174036|26.87||Qdemr8vRdklZF8AvTCDjeMQz86jGKJbXAX0ZjsRnEa4Ppo5hs7wXbzAfmg8CoSF59wWM7JWRWCEJahnzAZ019J1bm8XPONMVTWKdn499jyngSqMdKX5lQKics8kQQ1lTBn20yqYybOnFndXBRFVyVZa4dLAME+RqpWc3rQLmlCKmZ9YhRHq0e1q5tNR3oLGjuV8BLTdRMbhn8VY8HDh3ca9nL97utfZM9J9/6ZuBB601srC8MPXcWST0fJc6V18l8Xsx2EEyvWEro2+uS1rbszokdkcSGBc83s0IDTgTGEsreKFcZMyM4wG6VK0tohpndyOKHths7hdsjsVI1tVg0A==","","0","2022-04-17","13:47:40","{""ec"":""L""}"
"2022-04-17","10:47:46","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816717187718|20220413173846|23.16||RmcdJSP8Ht3rxcu5eLkZOmGJSw5J8WR80swiQaYG4kccBY2Cs1OCpHZH/3MZ3nHA/vIL6OqFt6+FV9b/L9VMtLQ1/50toFQ9aqAbX27JAA6aDFWGjEYFMZXkV1PwrpvxG1rLvcimIQU936+UYQ6SzEOHSVRdyQhdOq2MdaiID7ud06SX9quJvtNNAQD6sLtI4E+cdSbvfYEqNsf4Xf6YwDUYvUaKHSD+E85BgISkf2bCjhe011zJjMiojDj9WcXS7yf0SG8z8Mkhm+9NFWzX11nUFp6ykgaid2bUBOsoyfR/VrD30dh4RDhCjvFV+WJGk5B8OAJTEAAKoutw74VMvg==","","0","2022-04-17","13:47:46",""
"2022-04-17","10:47:51","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816547633135|20220413161811|6.74||Olgna86jMVdfqNevQ0+ObNxVkgh9HuG7JgMNKFUbZZ8VBKpxI3WHtxx9W4OaqP8NbqsGDuQGH/+VNlTqsAOW8rqk4N5kASJP/ikATWh7iAl5hpqbkUw2JrmAvme5GIgjBpmNiYAObSxzVkocZ1+4h3xDnxnP7AxdW5FEqZrt5d0TwmwiYYjUpMTXvkOAat+AQuHzisVTcxOEy/3njf52Hxl7ckQWKT+Y/oPciwZMho7JBmj3znwclq4mEC5Q5XhU+aMxSe2E+jvQwGRaPLu5wo3PvUATHCSqUTe0cVDZg4/+hmXxNm8qp8PSSYbXe2e9RW56+/iH5O/S091Kw7iwmQ==","","0","2022-04-17","13:47:51","{""ec"":""L""}"
"2022-04-17","10:48:00","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006052046625|20220413153927|4.99||Gl/iM1ncVGbIqMLKXsOt1sNFbqBSd3N31mcVjeNQ1DFJ7SokuTn6xjixPBMmGISX1oRGrFguiZFFh6ero2w0t4ybOofgnJjKWnmHp/0OleVg2c1q9mKX9UNbIi6IAW4sA2lQuJKtwcDrX060bhlJEdhjSPdqrnSCMSV5e5KZdhuZ42wn63IaVVe56tgIgWdatCA62BvvyyMA0f7ljuCSjv6xIb0+O4YStsy8U1YtYnG8sR68+JRrLNWZ6ELCanTJDxALyVOIdDguwKvRHaAh1ItaUf7TOSOzqNGUvmAXvdyEL0rp/Xr11g6tFpbcIZyOGpFuIeGNq5iw6jdxdPQyXg==","","0","2022-04-17","13:48:00","{""ec"":""L""}"
"2022-04-17","10:48:04","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816708652748|20220413173120|1.40||TwKt96kHo3d5ZgxmunO16WSZgvsCidWD1LWSloCYlwH/GKsvcxPKa+pDtEdv0Z48Qk1djbnfZzyUX8XKA1HdQNNg5VcXEegh0Ur7uu89arjSUWcbYELH2r04pOlg8SB3rWEJrVenUw2jTU6cWgn4y7ixKRjcWP+MasZTHigW/E2P4cCfkyfrDdrIPS2EvXjZGbHFXazofQIuhIHrHEwGh+Syz+UC8Dsdd1L0ZlGtQ9F1oTbg8qM+9lu6ow2zkOpbZLUayN038Rd/UPOkBEfUHEqLNnFHZNH0nt0rPLgsxPdzY4FpEVRifzgBItVxIAK56/amDdomyyKto6l0eVZ57w==","","0","2022-04-17","13:48:04","{""ec"":""L""}"
"2022-04-17","10:48:10","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816477414456|20220413152612|18.40||YKTz9j8ofzDmwls6FfdzHgNokBNEi959+q9ACp4mNby2moPeH496a2Vlms2b2qjXkbtOuF96j67fGq0Pug/Evb3pSKWNGKuqzZTN1kExzDrxn5SMy7GcgbaGeB2iraNULHgz0bZXzzem9ifMb4V/8EIq/uqRKwcFtAR1o1/z4eXG8FDZ2a7uteqGmGrLBnAXND8nNLMZV63zGdgTvKREG/gdEORvF6m691w08BO9LXush4YEXNpHfJx4Qz0F3Fk71JOu+hfB/qMG12qT1otmnLTVj6Oi6LuROIoCX+i6b1wV1vmpKi7yQuUf8jdOkqWkqFQWw3whUmJfvlwDJGEyMA==","","0","2022-04-17","13:48:10","{""ec"":""L""}"
"2022-04-17","10:48:16","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820008835635082|20220414134445|10.18||pttPgfmxSFDfCReSXv7UpN8+ENYNPG9C9Pn4SywNz2a29arTQRgluGTEv4OyjySsWKR6SEK6s++l7mbVXfjVKA+rGTbGx95v36a1AIQRAOmq8nCjTVh1rik3wqAMZgwlCXauJAKPxx9yot22dezPOjecEpdni9b6yQX7mFRO9kDDM7BltlacjqM6EXO3mctOeq20V3VVxqaVh3fZUL4mQCd3vYejRSE9AFC14odVGZUtG9iiNskUsCs13u63wy+5RnWPuGh4qsdGgmOW1+l8JdOqsTPAIdeA8Cu9SOczoqz7RtcZM5FyEmPQSn177c2dDH+oyodhg2BzEuXHWbhI4g==","","0","2022-04-17","13:48:16","{""ec"":""L""}"
"2022-04-17","10:48:20","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006396563434|20220413170709|45.70||YAi2yiHwutf+cmMCOO0ra7xPsQqtMwOCI9ynw870jEV93SGB7ZgWByjSgvEmZ+CgR892ZOu/+WCxyNdHLVGfglai1B9h4aM0VHihIX6GbY/YMA3+gJJdq2ygxyXC1dVRCK5FtpHuh3uN77XWl4kdHDkSzlY4nEEbsnZG2uww8mvY5U2qdmmDslwb0epvS8A+Ozt8PRmRuNolrAi993Wy/Yh/LZtyqgK8jRB6ieCj3DUsLPcYFLWEeQ7vmZjIJWbt8TcLhvMyGXLwJ2jfqlhg5fK8J15F6lqFth186A1cNljDW/7eOR99/fmDLkmrLybFwBLOXDFlErNio1CD3KvYTQ==","","0","2022-04-17","13:48:20","{""ec"":""L""}"
"2022-04-17","10:48:25","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113794182100|20220409100201|16.15||DkpETd33IFAD8dZ5yCvrfvvocmC3QEdAHUxfz/8A13wwEMFE1iI9PaCRWckh5ou1nlFbDQC5srilBlwQ8CCVUkvrns52qun2rcgkdYWpHUCsRE1XjFkJdW9BMOM1uw3J3NQ8aMt3C31eelyKylQ2zz85mp+ApKOR+AB1y1AKom9YXpBsiYWRrrMxrrg+d+7dHWNdNhcFISX0rg8uN5MJfteRNgW5jeXi8DFfVtp93HNpkUyMNymBVqdCMPONxBqGaJpy1yfSOPo1q9IQzCaHm1JAqVTSfRzBAhYhTMKLoIvsvubWHf2yoYp3jUZ1t6REULgfU33ckncn/363deHm2A==","","0","2022-04-17","13:48:25","{""ec"":""L""}"
"2022-04-17","10:48:33","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113970434049|20220409115859|8.99||zKc8lRjo9Mv9ZhvLOWv18qWbXfgVH6E5svy988A/YHa+0GKK2YE/JntmdKLLTlqP08ohMLF/J28oC/iUtLUD/fHaeRUfNS5ZkDbdMlzs0r0MEHh7UaD48nvcrhSlugKUXYpCxSxxIlfmaA9yqO7R0QZh7EtEWx69ayMS/zqOlad/1W8nnW9wYugNgzDkhTY9lModhMPOBtLoNfZyJnNsYJ4Op+4F4xY/IW1ts+WdepLjqwBzdjbbGhjwYUK+ULYItpoRfGjdW3ziUVSgd4l1tyHqEOaHDlWuwTwwOrDjoq32hW9wT4g9/kuUz2idbFfHfXl1CuS38TM9xW2GyHg0bA==","","0","2022-04-17","13:48:33","{""ec"":""L""}"
"2022-04-17","10:48:41","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005432981620|20220413122503|18.94||X4y/IOdD3+JpmClPz1QpQK6vUL5S6f/IXjBaXZVK3pBBAgxSbUyGKyL5R/XY58UhaairgEGRCgjVY/RzQgCQJ/u81NrFeIERhWBRRcbUTRv6xcPjLWDAZg5bXKlbEqxd4fC9TRLPewq88w1RlZrzt2jqv+9rjXIw0a/8XDvNLPbYUoajFK4REAscKLX/u57lu/6k1efAwz+kgbNYTrWvqCaN6TaRxOcJBeNXgOG4R3Lot6Z+rjb12aN95YDpho6e9X5D1JT49nZ3pDBHXZ5zQtGn0BjwT7mnezhSZGgSGz7Z0oA5kBGjAM7bgvvMkl66/+MJf2KExdPU/vKzRKCTgg==","","0","2022-04-17","13:48:41",""
"2022-04-17","10:48:47","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004926655644|20220413100420|20.73||PHV6ruUlG5FfQ7MqzPJAYIdJkSlZUY8lid81ThuRKERQM6+bGCnD/Kzvt8BQME8577vlIJgr9666UJpY1CDM0zfLLN9dx69qN/ESpIQh1WwiFfzneDfMOFOO4puq7EGNusaG6fUisGZyyv+zF3VyjC7rC1YPT9sStGZHt5zPTGea6lFjRxOWPDCX+NHFU4661qWLTU0+g4VtnTTaeSGZhsJnaZOSqQMJDZBIq/MJLGMNrd3OnA+9m3tZLfF5CQor7zr6Pi/cabxj+881zzn89hZ6Qan9IrRjhWZXp8BG9pROFh+aeTX6OH7VYsSS27G/8gpGRj2xTs23G5O4xG3EMA==","","0","2022-04-17","13:48:47","{""ec"":""L""}"
"2022-04-17","10:48:52","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004917110185|20220413095202|6.12||CYesZpoWuh59lZjXh06Yr4HBApbX55lD5sLce7jWqxiKTzSdZplc5mou1ug/21/Pe74kulKOOeGGJ3Qs9YuCE7voyli0KUp8ON8SVUDRxOX5xEkwrEeMVWa3SXjv0csTKGgn55C+7mq9nce4QAIbvuDiRW4tUfr3KTZvkt0M0oMSwvNxhFY07NRPiUKc60vM74eofUUDowg+7zg/NFU7H/31tKvrY1GfjII5xYgNWPpfdcdVtw/M+riUVrJGX58zAhgU9PPhHJyENv/IdaicCdoxF8Ra/zjPBEsDq8Y171zuOjRDB8MLcNw8OLqgX8r98NG5GYqzXrBuDgU28zA0+A==","","0","2022-04-17","13:48:52","{""ec"":""L""}"
"2022-04-17","10:48:57","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004909882956|20220413095112|27.88||QViLqZrXRUjLcJKHsEdqJ82ZAPYnkgnBKDs7eAxu1SZ3m+7dozOhfAQGY4QZmDAZLoQVdyy/bzQptfrAZfmPKLfRRQnXWwQXQe0T10WLFY0tqMA7oSfg5UOfTZXKrFzVPMDyjfPcPy+emKCgjdRUv9vZX27ZWWyqqtavog0U7yoYp1yoYwo7kUrQ1fK2qG+cTz/6dBPUpSWC43vO3KFbUxaeW2eeN1zuvgNUOpBhPRVdyavQub8nqdq8lgK32XnO0sVQNq5NBwOZu4odYoOrsLcHMXAIWHG6Q/BESIIi/6xWvSe1iXjQOY6YjuC20m4IZ2zDA0oiLksX2zcHiqXGbA==","","0","2022-04-17","13:48:57","{""ec"":""L""}"
"2022-04-17","10:49:04","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004853436336|20220413093835|6.41||0a7vd1Vqk2pdiQPeLo1jz/IEQ+GeuBVMVqCjiG1SyOVw9LZb7MEu9Kcd9rl47WRnZK/sYEiQHsZsYC80QFQBYxPy3HFZD3rfaMGvjkuZ4+R+U0Y0MWvOt/9VNRz4AS8Wz+gV0EmORDaRkrVJaSgfXrdGI0Q4mmI1QbR/oOQd7iu/GrvuhFSIDp+aJ9H3/wepxXmBfwErLQjHeOWHEGCddWVjMwII1cfuKdj08XjAE+RYA8gk7G2CnfPX51Pp6LK/yrcQ/5Oqdy+8U6FWPREu4qhi77mfe3kXFY7uSN+7QhNh4QH9+Wi0cHwlJyhD5D1s0vqtqtEuQy21H+LahxzXOw==","","0","2022-04-17","13:49:04","{""ec"":""L""}"
